=== Mesh Information ===
Number of tetrahedra: 148000
Number of vertices: 29322
Number of boundary elements: 32146
m1 = -4, m2 = -2, m3 = 4, d = 2.16
# a = 25 um
# sigma0 = 2.25873
# n = 5e+11 1/cm^2, mu = 7.47912 m^2/Vs
# epsilon = (1,0), kcr1 = -0.0311846 1/T
# d = 2.16, kcr = -0, k = 0.001
Time_from_Epoch = 1769732068
time_(s)	Frequency_(GHz)	k	|t_xx|^2	arg(t_xx)	|r_xx|^2	arg(r_xx)	|t_xy|^2	arg(t_xy)	|r_xy|^2	arg(r_xy)	|t_yy|^2	arg(t_yy)	|r_yy|^2	arg(r_yy)	|t_yx|^2	arg(t_yx)	|r_yx|^2	arg(r_yx)	
1952.68	158.409	0.083	0.998367	0.00309158	6.92294e-06	1.82717	1.30717e-14	1.03301	1.08362e-14	1.38714	1.00006	0.0026181	6.85013e-06	1.56045	1.24919e-14	2.04874	1.00887e-14	1.39898
1974.55	160.317	0.084	0.998368	0.00311167	6.98887e-06	1.82438	1.31662e-14	1.02392	1.08435e-14	1.38315	1.00006	0.00263256	6.92583e-06	1.5604	1.25495e-14	2.05632	1.00869e-14	1.3952
1996.43	162.226	0.085	0.998369	0.00313137	7.05327e-06	1.82164	1.32521e-14	1.01462	1.084e-14	1.37905	1.00006	0.00264662	6.99989e-06	1.56035	1.25973e-14	2.06412	1.00747e-14	1.39133
2018.33	164.134	0.086	0.99837	0.00315068	7.11612e-06	1.81895	1.33294e-14	1.00512	1.08258e-14	1.37484	1.00006	0.00266031	7.07231e-06	1.5603	1.26354e-14	2.07213	1.00521e-14	1.38734
2040.15	166.043	0.087	0.99837	0.00316962	7.17743e-06	1.8163	1.33982e-14	0.995408	1.0801e-14	1.37052	1.00006	0.00267361	7.14308e-06	1.56025	1.26639e-14	2.08037	1.00193e-14	1.38325
2062.05	167.951	0.088	0.998371	0.00318819	7.23719e-06	1.8137	1.34585e-14	0.985476	1.07657e-14	1.36608	1.00006	0.00268655	7.21219e-06	1.5602	1.26828e-14	2.08884	9.9763e-15	1.37904
2083.92	169.86	0.089	0.998372	0.00320638	7.2954e-06	1.81114	1.35106e-14	0.975317	1.07199e-14	1.36152	1.00006	0.00269911	7.27964e-06	1.56016	1.26923e-14	2.09755	9.92328e-15	1.37471
2105.91	171.768	0.09	0.998373	0.00322421	7.35206e-06	1.80862	1.35547e-14	0.964929	1.06638e-14	1.35682	1.00006	0.00271131	7.34543e-06	1.56011	1.26928e-14	2.1065	9.8604e-15	1.37025
2127.87	173.677	0.091	0.998373	0.00324168	7.40717e-06	1.80614	1.35908e-14	0.954302	1.05977e-14	1.35199	1.00006	0.00272316	7.40956e-06	1.56007	1.26843e-14	2.11572	9.78782e-15	1.36567
2149.99	175.586	0.092	0.998374	0.00325879	7.46073e-06	1.8037	1.36194e-14	0.943431	1.05217e-14	1.34701	1.00006	0.00273464	7.47202e-06	1.56003	1.26672e-14	2.1252	9.70576e-15	1.36094
