=== Mesh Information ===
Number of tetrahedra: 148000
Number of vertices: 29322
Number of boundary elements: 32146
m1 = -4, m2 = -2, m3 = 4, d = 2.16
# a = 25 um
# sigma0 = 2.25873
# n = 5e+11 1/cm^2, mu = 7.47912 m^2/Vs
# epsilon = (1,0), kcr1 = -0.0311846 1/T
# d = 2.16, kcr = -0, k = 0.001
Time_from_Epoch = 1769780238
time_(s)	Frequency_(GHz)	k	|t_xx|^2	arg(t_xx)	|r_xx|^2	arg(r_xx)	|t_xy|^2	arg(t_xy)	|r_xy|^2	arg(r_xy)	|t_yy|^2	arg(t_yy)	|r_yy|^2	arg(r_yy)	|t_yx|^2	arg(t_yx)	|r_yx|^2	arg(r_yx)	
5397.96	217.573	0.114	0.998023	0.00777388	5.01171e-05	1.67465	8.05896e-11	-1.57701	8.05826e-11	-1.59744	0.998441	-0.00766949	5.94186e-05	-1.6758	8.1273e-11	-1.57019	8.09344e-11	-1.59781
5419.94	218.528	0.1145	0.998018	0.00783656	5.09638e-05	1.67385	8.12707e-11	-1.57418	8.12558e-11	-1.59483	0.998496	-0.00752953	5.72522e-05	-1.67397	8.19481e-11	-1.56803	8.16103e-11	-1.59521
5442.38	219.482	0.115	0.998013	0.00789986	5.18267e-05	1.67307	8.20422e-11	-1.57142	8.20194e-11	-1.59229	0.998548	-0.00739481	5.52058e-05	-1.67222	8.27142e-11	-1.56594	8.23768e-11	-1.59266
5464.33	220.436	0.1155	0.998008	0.00796378	5.2706e-05	1.67229	8.29043e-11	-1.56873	8.28736e-11	-1.5898	0.998597	-0.00726501	5.32705e-05	-1.67053	8.35716e-11	-1.5639	8.32344e-11	-1.59018
5486.36	221.39	0.116	0.998003	0.00802834	5.36022e-05	1.67153	8.38578e-11	-1.56611	8.38189e-11	-1.58737	0.998644	-0.00713988	5.14382e-05	-1.66892	8.45208e-11	-1.56191	8.41834e-11	-1.58775
5508.45	222.345	0.1165	0.997998	0.00809355	5.45158e-05	1.67078	8.49035e-11	-1.56355	8.48564e-11	-1.585	0.998688	-0.00701916	4.97016e-05	-1.66736	8.55628e-11	-1.55996	8.52249e-11	-1.58538
5530.47	223.299	0.117	0.997993	0.00815943	5.5447e-05	1.67004	8.60426e-11	-1.56105	8.59872e-11	-1.58267	0.998729	-0.00690261	4.8054e-05	-1.66586	8.66987e-11	-1.55807	8.63601e-11	-1.58305
5552.44	224.253	0.1175	0.997987	0.00822597	5.63964e-05	1.66931	8.72766e-11	-1.5586	8.72128e-11	-1.5804	0.998769	-0.00679002	4.64892e-05	-1.66442	8.79301e-11	-1.55622	8.75904e-11	-1.58078
5574.47	225.207	0.118	0.997982	0.00829321	5.73644e-05	1.66859	8.86072e-11	-1.55622	8.85349e-11	-1.57817	0.998806	-0.00668117	4.50017e-05	-1.66302	8.92587e-11	-1.55441	8.89176e-11	-1.57856
5596.57	226.162	0.1185	0.997976	0.00836114	5.83515e-05	1.66788	9.00366e-11	-1.55388	8.99556e-11	-1.576	0.998842	-0.00657588	4.35863e-05	-1.66168	9.06865e-11	-1.55265	9.03438e-11	-1.57638
5618.58	227.116	0.119	0.997971	0.00842978	5.93582e-05	1.66718	9.1567e-11	-1.55161	9.14772e-11	-1.57387	0.998876	-0.00647396	4.22382e-05	-1.66039	9.22158e-11	-1.55093	9.18712e-11	-1.57425
5640.59	228.07	0.1195	0.997965	0.00849916	6.03849e-05	1.66649	9.32008e-11	-1.54939	9.3102e-11	-1.57179	0.998909	-0.00637526	4.09532e-05	-1.65914	9.3849e-11	-1.54925	9.35023e-11	-1.57217
5662.6	229.025	0.12	0.997959	0.00856927	6.14321e-05	1.66582	9.49408e-11	-1.54722	9.48328e-11	-1.56975	0.998939	-0.0062796	3.97273e-05	-1.65794	9.55889e-11	-1.54761	9.52397e-11	-1.57014
5684.72	229.979	0.1205	0.997953	0.00864013	6.25005e-05	1.66515	9.67897e-11	-1.54511	9.66725e-11	-1.56777	0.998969	-0.00618686	3.85567e-05	-1.65677	9.74383e-11	-1.54602	9.70864e-11	-1.56816
5706.74	230.933	0.121	0.997946	0.00871177	6.35904e-05	1.6645	9.87507e-11	-1.54306	9.8624e-11	-1.56584	0.998997	-0.00609688	3.74382e-05	-1.65565	9.94002e-11	-1.54447	9.90455e-11	-1.56622
5728.77	231.887	0.1215	0.99794	0.00878419	6.47026e-05	1.66385	1.00827e-10	-1.54108	1.00691e-10	-1.56396	0.999024	-0.00600954	3.63684e-05	-1.65456	1.01478e-10	-1.54298	1.0112e-10	-1.56435
5750.81	232.842	0.122	0.997934	0.00885741	6.58376e-05	1.66322	1.03021e-10	-1.53916	1.02875e-10	-1.56215	0.99905	-0.00592472	3.53446e-05	-1.65351	1.03674e-10	-1.54154	1.03313e-10	-1.56253
5772.82	233.796	0.1225	0.997927	0.00893144	6.69959e-05	1.6626	1.05337e-10	-1.53731	1.05181e-10	-1.5604	0.999074	-0.0058423	3.4364e-05	-1.6525	1.05993e-10	-1.54017	1.05628e-10	-1.56079
5794.91	234.75	0.123	0.99792	0.00900631	6.81782e-05	1.66199	1.07777e-10	-1.53555	1.07612e-10	-1.55873	0.999098	-0.00576217	3.34241e-05	-1.65152	1.08437e-10	-1.53886	1.08068e-10	-1.55911
5817.03	235.704	0.1235	0.997913	0.00908202	6.93852e-05	1.66139	1.10345e-10	-1.53388	1.1017e-10	-1.55714	0.99912	-0.00568423	3.25226e-05	-1.65057	1.11009e-10	-1.53763	1.10636e-10	-1.55753
5841.28	236.659	0.124	0.997906	0.0091586	7.06175e-05	1.6608	1.13043e-10	-1.53231	1.12859e-10	-1.55566	0.999142	-0.00560838	3.16574e-05	-1.64965	1.13712e-10	-1.5365	1.13334e-10	-1.55604
5867.13	237.613	0.1245	0.997899	0.00923607	7.18758e-05	1.66022	1.15872e-10	-1.53087	1.1568e-10	-1.55428	0.999162	-0.00553453	3.08263e-05	-1.64876	1.16548e-10	-1.53548	1.16166e-10	-1.55467
5890.37	238.567	0.125	0.997891	0.00931443	7.31609e-05	1.65965	1.18836e-10	-1.52956	1.18635e-10	-1.55305	0.999182	-0.0054626	3.00277e-05	-1.64791	1.19519e-10	-1.5346	1.19132e-10	-1.55343
5912.57	239.522	0.1255	0.997884	0.00939372	7.44734e-05	1.6591	1.21933e-10	-1.52843	1.21725e-10	-1.55199	0.999201	-0.0053925	2.92596e-05	-1.64708	1.22626e-10	-1.53388	1.22234e-10	-1.55237
5938.6	240.476	0.126	0.997876	0.00947395	7.58141e-05	1.65855	1.25164e-10	-1.52751	1.24949e-10	-1.55113	0.999219	-0.00532416	2.85204e-05	-1.64627	1.25868e-10	-1.53335	1.25471e-10	-1.55151
5962.41	241.43	0.1265	0.997868	0.00955514	7.71839e-05	1.65802	1.28526e-10	-1.52684	1.28306e-10	-1.55053	0.999237	-0.0052575	2.78087e-05	-1.6455	1.29244e-10	-1.53308	1.28841e-10	-1.5509
5984.65	242.384	0.127	0.99786	0.00963731	7.85835e-05	1.6575	1.32015e-10	-1.5265	1.31793e-10	-1.55024	0.999253	-0.00519244	2.7123e-05	-1.64475	1.3275e-10	-1.53313	1.32341e-10	-1.55062
6006.72	243.339	0.1275	0.997852	0.00972049	8.00139e-05	1.65699	1.35625e-10	-1.52655	1.35405e-10	-1.55037	0.99927	-0.00512893	2.64619e-05	-1.64402	1.36381e-10	-1.53357	1.35966e-10	-1.55073
6028.87	244.293	0.128	0.997843	0.00980469	8.1476e-05	1.6565	1.39348e-10	-1.52713	1.39133e-10	-1.55101	0.999285	-0.0050669	2.58242e-05	-1.64333	1.4013e-10	-1.53453	1.39708e-10	-1.55137
6050.94	245.247	0.1285	0.997834	0.00988995	8.29707e-05	1.65601	1.43173e-10	-1.52838	1.4297e-10	-1.55233	0.9993	-0.00500629	2.52087e-05	-1.64265	1.43988e-10	-1.53616	1.4356e-10	-1.55269
6073.09	246.201	0.129	0.997825	0.00997627	8.44989e-05	1.65554	1.47091e-10	-1.53053	1.46907e-10	-1.55455	0.999314	-0.00494703	2.46142e-05	-1.642	1.47947e-10	-1.53869	1.47512e-10	-1.55491
6095.14	247.156	0.1295	0.997816	0.0100637	8.60616e-05	1.65509	1.51093e-10	-1.53387	1.50941e-10	-1.55797	0.999328	-0.00488908	2.40398e-05	-1.64137	1.52005e-10	-1.54241	1.51562e-10	-1.55832
6117.43	248.11	0.13	0.997806	0.0101522	8.766e-05	1.65465	1.55188e-10	-1.53882	1.55085e-10	-1.56301	0.999341	-0.00483238	2.34845e-05	-1.64077	1.56174e-10	-1.54775	1.55722e-10	-1.56336
6139.92	249.064	0.1305	0.997796	0.0102419	8.92951e-05	1.65423	1.59416e-10	-1.546	1.59386e-10	-1.57027	0.999354	-0.00477688	2.29473e-05	-1.6402	1.60501e-10	-1.55531	1.6004e-10	-1.57062
6163.96	250.018	0.131	0.997786	0.0103328	9.09677e-05	1.65383	1.63898e-10	-1.55622	1.63974e-10	-1.58057	0.999366	-0.00472253	2.24274e-05	-1.63965	1.65119e-10	-1.56588	1.64647e-10	-1.58091
6186.45	250.973	0.1315	0.997775	0.0104248	9.26786e-05	1.65345	1.68923e-10	-1.57058	1.69152e-10	-1.59496	0.999378	-0.00466929	2.1924e-05	-1.63913	1.70334e-10	-1.58055	1.69846e-10	-1.59529
6209.03	251.927	0.132	0.997763	0.010518	9.44283e-05	1.65311	1.75126e-10	-1.5903	1.75575e-10	-1.61462	0.999389	-0.00461713	2.14364e-05	-1.63863	1.76803e-10	-1.60047	1.76295e-10	-1.61494
6231.83	252.881	0.1325	0.997751	0.0106122	9.62161e-05	1.6528	1.83801e-10	-1.61622	1.84555e-10	-1.64028	0.9994	-0.00456602	2.0964e-05	-1.63817	1.85847e-10	-1.62636	1.85312e-10	-1.64058
6255.01	253.836	0.133	0.997738	0.0107074	9.80401e-05	1.65252	1.97296e-10	-1.64717	1.98445e-10	-1.67062	0.99941	-0.00451594	2.05063e-05	-1.63774	1.99834e-10	-1.65691	1.99257e-10	-1.6709
6277.35	254.79	0.1335	0.997724	0.0108033	9.98969e-05	1.65227	2.18997e-10	-1.67728	2.20596e-10	-1.69965	0.999419	-0.0044669	2.00632e-05	-1.63733	2.2213e-10	-1.68613	2.21494e-10	-1.69991
6299.66	255.744	0.134	0.997711	0.0108999	0.000101784	1.652	2.51572e-10	-1.69504	2.53553e-10	-1.71597	0.999429	-0.0044189	1.96341e-05	-1.63694	2.55287e-10	-1.70263	2.54577e-10	-1.71621
6322.74	256.698	0.1345	0.997699	0.0109974	0.000103705	1.65168	2.93009e-10	-1.69021	2.95124e-10	-1.70969	0.999438	-0.00437185	1.9218e-05	-1.63653	2.97088e-10	-1.69655	2.96301e-10	-1.70992
6347.29	257.653	0.135	0.997689	0.0110963	0.000105674	1.65129	3.35486e-10	-1.6642	3.37396e-10	-1.68259	0.999447	-0.00432561	1.88134e-05	-1.63611	3.39571e-10	-1.66967	3.38724e-10	-1.68281
6370.11	258.607	0.1355	0.997679	0.0111973	0.000107701	1.65084	3.71641e-10	-1.62841	3.73105e-10	-1.64613	0.999457	-0.00428004	1.84189e-05	-1.63568	3.75439e-10	-1.63347	3.74558e-10	-1.64636
